,Sample
3918,0.5726859738784781
3919,0.5848239636570131
3920,0.5666524701873935
3921,0.5265474162407723
3922,0.5900056785917093
3923,0.6000851788756388
3924,0.5289608177172062
3925,0.561328790459966
3926,0.6157722884724588
3927,0.6176178307779671
3928,0.5790743895513912
3929,0.5843980692788189
3930,0.6166240772288473
3931,0.5793583191368541
3932,0.6183276547416241
3933,0.5985235661555934
3934,0.565587734241908
3935,0.6528250993753549
3936,0.6036342986939239
3937,0.5885150482680296
3938,0.6260647359454855
3939,0.6301107325383305
3940,0.6241482112436116
3941,0.592915956842703
3942,0.6393384440658717
3943,0.6184696195343555
3944,0.6201731970471324
3945,0.642106757524134
3946,0.646152754116979
3947,0.6651050539466212
3948,0.6091709256104486
3949,0.6569420783645656
3950,0.7013770584894946
3951,0.686328790459966
3952,0.6941368540601931
3953,0.6892390687109596
3954,0.7062038614423622
3955,0.729344122657581
3956,0.7358035207268597
3957,0.758304940374787
3958,0.7664679159568427
3959,0.7468057921635435
3960,0.7967064168086314
3961,0.7590147643384441
3962,0.7480124929017604
3963,0.8236087450312323
3964,0.7145797842135151
3965,0.694633730834753
3966,0.7960675752413402
3967,0.7189097103918228
3968,0.6650340715502555
3969,0.6939948892674617
3970,0.6788756388415673
3971,0.6812180579216355
3972,0.6503407155025553
3973,0.5496166950596252
3974,0.5555082339579784
3975,0.6132169222032936
3976,0.49041737649063033
3977,0.5078790459965928
3978,0.5765900056785918
3979,0.4573395797842135
3980,0.45854628052243046
3981,0.42128052243043723
3982,0.39416524701873934
3983,0.5003549119818285
3984,0.43320556501987506
3985,0.32907438955139123
3986,0.3811044860874503
3987,0.3746450880181715
3988,0.37798126064735943
3989,0.36868256672345256
3990,0.33943781942078366
3991,0.3671919363997729
3992,0.2552526973310619
3993,0.3487365133446905
3994,0.3533503691084611
3995,0.19768597387847814
3996,0.3806785917092561
3997,0.33993469619534356
3998,0.2220329358319137
3999,0.34880749574105624
4000,0.360732538330494
4001,0.28613003975014195
4002,0.32431856899488926
4003,0.364068710959682
4004,0.39239068710959685
4005,0.47111016467915956
4006,0.33837308347529815
4007,0.3736513344690517
4008,0.5752413401476434
4009,0.47075525269733104
4010,0.46862578080636
4011,0.5534497444633731
4012,0.5255536626916525
4013,0.587450312322544
4014,0.5773708120386144
4015,0.5672913117546848
4016,0.6350085178875639
4017,0.6029954571266326
4018,0.6335888699602499
4019,0.6525411697898921
4020,0.6274843838727996
4021,0.6781658148779103
4022,0.6460107893242476
4023,0.6356473594548552
4024,0.6791595684270301
4025,0.686541737649063
4026,0.6546706416808632
4027,0.6545996592844975
4028,0.7135860306643952
4029,0.658503691084611
4030,0.6437393526405452
4031,0.681076093128904
4032,0.665885860306644
4033,0.6900198750709824
4034,0.6443072118114708
4035,0.608603066439523
4036,0.7093980692788189
4037,0.6659568427030097
4038,0.6153463940942646
4039,0.6866837024417944
4040,0.6332339579784213
4041,0.6538898353208404
4042,0.6350795002839296
4043,0.6856189664963089
4044,0.6965502555366269
4045,0.6205281090289608
4046,0.7572402044293015
4047,0.6926462237365133
4048,0.7177739920499716
4049,0.7665388983532084
4050,0.7115275411697899
4051,0.8082055650198751
4052,0.7885434412265758
4053,0.7622089721749006
4054,0.8420641680863146
4055,0.8243185689948893
4056,0.7612862010221465
4057,0.8559767177739921
4058,0.8336882453151618
4059,0.7783219761499148
4060,0.847671777399205
4061,0.8197756956274844
4062,0.806076093128904
4063,0.8121805792163543
4064,0.7979131175468483
4065,0.801320272572402
4066,0.7982680295286769
4067,0.7829358319136854
4068,0.7455990914253265
4069,0.7393526405451448
4070,0.7251561612720046
4071,0.7054230550823396
4072,0.7274985803520727
4073,0.6739068710959683
4074,0.6252839295854627
4075,0.6629045996592845
4076,0.6190374787052811
4077,0.5718341851220897
4078,0.6063316297558206
4079,0.5436541737649063
4080,0.5209398069278819
4081,0.5411697898921067
4082,0.5119250425894378
4083,0.5486229415105054
4084,0.4735945485519591
4085,0.46429585462805223
4086,0.5680721181147076
4087,0.5059625212947189
4088,0.4295854628052243
4089,0.47650482680295286
4090,0.5467773992049971
4091,0.46301817149346963
4092,0.4518739352640545
4093,0.5513912549687677
4094,0.49772856331629756
4095,0.471252129471891
4096,0.5234951731970471
4097,0.524488926746167
4098,0.46358603066439524
4099,0.47082623509369675
4100,0.5228563316297559
4101,0.4878620102214651
4102,0.48161555934128336
4103,0.4991482112436116
4104,0.4927597955706985
4105,0.5029812606473595
4106,0.45421635434412266
4107,0.4629471890971039
4108,0.5254116978989211
4109,0.444633730834753
4110,0.47089721749006247
4111,0.47998296422487224
4112,0.3854344122657581
4113,0.4787762634866553
4114,0.4399488926746167
4115,0.3793299261783078
4116,0.42624929017603636
4117,0.40254116978989213
4118,0.40658716638273706
4119,0.3664111300397501
4120,0.3962237365133447
4121,0.3857183418512209
4122,0.35420215786484954
4123,0.3925326519023282
4124,0.39373935264054516
4125,0.4308631459398069
4126,0.38103350369108463
4127,0.39934696195343555
4128,0.4540034071550256
4129,0.4273850085178876
4130,0.4752981260647359
4131,0.46351504826802953
4132,0.4398069278818853
4133,0.5136996024985804
4134,0.5275411697898921
4135,0.5003549119818285
4136,0.5598381601362862
4137,0.5592703009653606
4138,0.5333617262918796
4139,0.6010789324247586
4140,0.594335604770017
4141,0.6020726859738785
4142,0.6152044293015332
4143,0.5988784781374219
4144,0.6634724588302101
4145,0.6415388983532084
4146,0.6132169222032936
4147,0.6500567859170926
4148,0.6256388415672913
4149,0.6268455423055083
4150,0.6539608177172062
4151,0.622160704145372
4152,0.5811328790459966
4153,0.606686541737649
4154,0.627129471890971
4155,0.5494037478705281
4156,0.5846819988642816
4157,0.639267461669506
4158,0.5002839295854627
4159,0.5162549687677456
4160,0.5672913117546848
4161,0.5212947189097104
4162,0.5397501419647928
4163,0.4671351504826803
4164,0.5050397501419648
4165,0.511641113003975
4166,0.45925610448608745
4167,0.5574247586598523
4168,0.46564452015900054
4169,0.4452725724020443
4170,0.5354202157864849
4171,0.5149063032367973
4172,0.49283077796706415
4173,0.5032651902328222
4174,0.5660846110164679
4175,0.4980834752981261
4176,0.4884298693923907
4177,0.6019307211811471
4178,0.5901476433844407
4179,0.5736087450312323
4180,0.6011499148211243
4181,0.5865275411697899
4182,0.6294718909710392
4183,0.6478563316297559
4184,0.6113003975014196
4185,0.6760363429869393
4186,0.6862578080636003
4187,0.6889551391254969
4188,0.7270017035775128
4189,0.6754684838160137
4190,0.6873935264054515
4191,0.7374361158432708
4192,0.6903747870528109
4193,0.6732680295286769
4194,0.7142248722316865
4195,0.6499148211243612
4196,0.633304940374787
4197,0.6866837024417944
4198,0.6059057353776264
4199,0.5667234525837592
4200,0.5992333901192505
4201,0.6138557637705849
4202,0.5507524134014764
4203,0.5180295286768881
4204,0.5910704145371948
4205,0.5445769449176604
4206,0.5397501419647928
4207,0.5256956274843839
4208,0.5158290743895514
4209,0.5822685973878479
4210,0.5385434412265758
4211,0.5427314026121521
4212,0.5430863145939807
4213,0.5521720613287905
4214,0.5667234525837592
4215,0.5739636570130607
4216,0.5979557069846678
4217,0.5462095400340715
4218,0.5789324247586598
4219,0.5757382169222033
4220,0.610519591141397
4221,0.6574389551391255
4222,0.5728279386712095
4223,0.6675184554230551
4224,0.6653889835320841
4225,0.5985235661555934
4226,0.7349517319704714
4227,0.6805082339579784
4228,0.6546706416808632
4229,0.7238784781374219
4230,0.6488500851788757
4231,0.7213231118682567
4232,0.6948466780238501
4233,0.6586456558773425
4234,0.6869676320272572
4235,0.6546706416808632
4236,0.7005252697331061
4237,0.6039182282793867
4238,0.696053378762067
4239,0.6059767177739921
4240,0.6571550255536627
4241,0.7186967632027257
4242,0.44612436115843274
4243,0.7807353776263487
4244,0.5490488358886996
4245,0.5283929585462805
4246,0.7815871663827371
4247,0.42915956842703007
4248,0.6693639977285634
4249,0.628336172629188
4250,0.560831913685406
4251,0.6547416240772288
4252,0.5496166950596252
4253,0.691297558205565
4254,0.5708404315729699
4255,0.5905025553662692
4256,0.7128762067007383
4257,0.6044860874503123
4258,0.6647501419647928
4259,0.6153463940942646
4260,0.6208830210107893
4261,0.7168512208972175
4262,0.6127910278250994
4263,0.6677314026121521
4264,0.6394094264622374
4265,0.5676462237365133
4266,0.6637563884156729
4267,0.6127910278250994
4268,0.5474162407722885
4269,0.5564310051107325
4270,0.5941936399772856
4271,0.518526405451448
4272,0.5098665530948325
4273,0.528534923339012
4274,0.4182992617830778
4275,0.5156161272004542
4276,0.46415388983532085
4277,0.37670357751277683
4278,0.4312180579216354
4279,0.3908290743895514
4280,0.41567291311754684
4281,0.3747160704145372
4282,0.37940090857467346
4283,0.40034071550255534
4284,0.36037762634866555
4285,0.3900482680295287
4286,0.3748580352072686
4287,0.3879187961385576
4288,0.3983532084043157
4289,0.37890403180011356
4290,0.3769165247018739
4291,0.3940942646223736
4292,0.41971890971039183
4293,0.41013628620102216
4294,0.39452015900056786
4295,0.40545144804088584
4296,0.42589437819420783
4297,0.4082907438955139
4298,0.4386712095400341
4299,0.4344832481544577
4300,0.438458262350937
4301,0.4411555934128336
4302,0.42617830777967064
4303,0.49588302101078935
4304,0.4399488926746167
4305,0.4448466780238501
4306,0.49765758091993184
4307,0.5134156729131175
4308,0.5278250993753549
4309,0.46408290743895514
4310,0.5561470755252698
4311,0.567717206132879
4312,0.5144094264622374
4313,0.6007240204429302
4314,0.5640971039182283
4315,0.571053378762067
4316,0.6299687677455991
4317,0.5909284497444633
4318,0.6000851788756388
4319,0.6210959681998864
4320,0.6545996592844975
4321,0.6702157864849517
4322,0.6113713798977853
4323,0.6504826802952868
4324,0.6973310618966496
4325,0.6728421351504826
4326,0.6846961953435547
4327,0.6871805792163543
4328,0.6942788188529245
4329,0.6893100511073254
4330,0.7446053378762068
4331,0.7011641113003975
4332,0.6705706984667802
4333,0.743824531516184
4334,0.6785207268597387
4335,0.71862578080636
4336,0.6609880749574105
4337,0.685122089721749
4338,0.7509937535491198
4339,0.6164111300397501
4340,0.6726291879613856
4341,0.6736229415105054
4342,0.6583617262918796
4343,0.6597813742191937
4344,0.6560193072118115
4345,0.67206132879046
4346,0.60171777399205
4347,0.6491340147643384
4348,0.6638273708120386
4349,0.604344122657581
4350,0.5880891538898353
4351,0.6000851788756388
4352,0.6248580352072686
4353,0.5927030096536059
4354,0.5807779670641681
4355,0.5486939239068711
4356,0.5201590005678591
4357,0.5277541169789892
4358,0.5090147643384441
4359,0.5381885292447472
4360,0.45769449176604204
4361,0.4209965928449744
4362,0.5140545144804088
4363,0.4519449176604202
4364,0.4129045996592845
4365,0.4183702441794435
4366,0.40012776831345825
4367,0.4516609880749574
4368,0.40601930721181145
4369,0.38777683134582625
4370,0.41489210675752414
4371,0.3753549119818285
4372,0.4559909142532652
4373,0.43796138557637704
4374,0.3882027257240204
4375,0.4061612720045429
4376,0.41382737081203863
4377,0.5051817149346962
4378,0.41893810335036913
4379,0.44271720613287907
4380,0.5420215786484952
4381,0.420144804088586
4382,0.5188813174332766
4383,0.5550113571834185
4384,0.45386144236229414
4385,0.5756672345258376
4386,0.5722600795002839
4387,0.48026689381033505
4388,0.5834752981260647
4389,0.6097387847813742
4390,0.5269733106189665
4391,0.5743185689948893
4392,0.5951873935264055
4393,0.6093838727995458
4394,0.6269875070982396
4395,0.573892674616695
4396,0.5842561044860874
4397,0.6254258943781942
4398,0.6567291311754685
4399,0.6347955706984668
4400,0.646152754116979
4401,0.6574389551391255
4402,0.6331629755820557
4403,0.6612010221465077
4404,0.669434980124929
4405,0.7137279954571266
4406,0.6917234525837592
4407,0.6566581487791028
4408,0.748083475298126
4409,0.7858461101646792
4410,0.7154315729699035
4411,0.713869960249858
4412,0.8157296990346394
4413,0.7992617830777967
4414,0.764267461669506
4415,0.779954571266326
4416,0.8074247586598523
4417,0.8190658716638274
4418,0.8320556501987507
4419,0.8322685973878479
4420,0.7323963657013061
4421,0.8500141964792731
4422,0.8613713798977853
4423,0.7374361158432708
4424,0.8104770017035775
4425,0.7804514480408858
4426,0.8238216922203293
4427,0.7822969903463941
4428,0.6893810335036911
4429,0.7867688813174333
4430,0.7544718909710392
4431,0.6822118114707553
4432,0.6692930153321976
4433,0.6506246450880182
4434,0.6700028392958546
4435,0.6751845542305508
4436,0.5415247018739353
4437,0.5675752413401477
4438,0.6288330494037478
4439,0.5428733674048836
4440,0.5253407155025553
4441,0.44818285065303803
4442,0.5215076660988075
4443,0.49744463373083475
4444,0.42191936399772856
4445,0.4734525837592277
4446,0.3694633730834753
4447,0.40878762067007385
4448,0.4136854060193072
4449,0.30224304372515615
4450,0.3604486087450312
4451,0.43803236797274275
4452,0.33383021010789327
4453,0.26767461669505965
4454,0.3185689948892675
4455,0.33319136854060194
4456,0.3327654741624077
4457,0.2991198182850653
4458,0.325809199318569
4459,0.3418512208972175
4460,0.3373793299261783
4461,0.34312890403180013
4462,0.3706700738216922
4463,0.3529954571266326
4464,0.3309199318568995
4465,0.48047984099943214
4466,0.4400908574673481
4467,0.34937535491198185
4468,0.49829642248722317
4469,0.4957410562180579
4470,0.4523708120386144
4471,0.5807069846678024
4472,0.559412265758092
4473,0.5314452015900056
4474,0.5954003407155025
4475,0.5972458830210108
4476,0.6792305508233958
4477,0.6791595684270301
4478,0.6010789324247586
4479,0.6834185122089722
4480,0.7278534923339012
4481,0.6433844406587166
4482,0.709114139693356
4483,0.7482254400908575
4484,0.6939948892674617
4485,0.7291311754684838
4486,0.7233106189664963
4487,0.7539040318001136
4488,0.7221039182282794
4489,0.7228137421919364
4490,0.7938671209540034
4491,0.677526973310619
4492,0.6795144804088586
4493,0.797771152754117
4494,0.7013060760931289
4495,0.6303236797274276
4496,0.7178449744463373
4497,0.713160136286201
4498,0.6102356615559341
4499,0.6115133446905168
4500,0.6426746166950597
4501,0.5756672345258376
4502,0.5913543441226575
4503,0.5248438387279954
4504,0.47522714366837027
4505,0.5264054514480409
4506,0.43888415672913117
4507,0.4616695059625213
4508,0.4233390119250426
4509,0.38479557069846676
4510,0.40176036342986937
4511,0.3583901192504259
4512,0.40985235661555935
4513,0.3011073253833049
4514,0.35505394662123796
4515,0.4193639977285633
4516,0.25354911981828504
4517,0.39068710959682
4518,0.4419363997728563
4519,0.3062180579216354
4520,0.3841567291311755
4521,0.4456274843838728
4522,0.39877910278250994
4523,0.4230550823395798
4524,0.46465076660988075
4525,0.46543157296990345
4526,0.4602498580352073
4527,0.4510221465076661
4528,0.5058915388983533
4529,0.5008517887563884
4530,0.4745173197047132
4531,0.5295996592844975
4532,0.48431289040318
4533,0.49744463373083475
4534,0.5542305508233958
4535,0.5326519023282226
4536,0.5132027257240205
4537,0.4873651334469052
4538,0.5682140829074389
4539,0.5467773992049971
4540,0.4846678023850085
4541,0.5602640545144804
4542,0.5579926178307779
4543,0.5316581487791028
4544,0.5191652470187393
4545,0.5511783077796707
4546,0.5814877910278251
4547,0.5534497444633731
4548,0.5589153889835321
4549,0.578648495173197
4550,0.5544434980124929
4551,0.5838302101078933
4552,0.6346536059057354
4553,0.5917802385008518
4554,0.5869534355479841
4555,0.6362152186257808
4556,0.6543157296990346
4557,0.6063316297558206
4558,0.644236229415105
4559,0.6825667234525837
4560,0.6277683134582623
4561,0.6668086314593981
4562,0.6797984099943214
4563,0.6550965360590574
4564,0.6726291879613856
4565,0.6889551391254969
4566,0.6750425894378195
4567,0.706984667802385
4568,0.72671777399205
4569,0.715076660988075
4570,0.7526973310618966
4571,0.7190516751845543
4572,0.7389977285633162
4573,0.7703719477569563
4574,0.7610022714366838
4575,0.7819420783645656
4576,0.7675326519023282
4577,0.7532651902328222
4578,0.7933702441794435
4579,0.8202015900056786
4580,0.7647643384440659
4581,0.8040885860306644
4582,0.7890403180011357
4583,0.7560335036910846
4584,0.8344690516751846
4585,0.7646223736513345
4586,0.7469477569562748
4587,0.8023140261215219
4588,0.7442504258943782
4589,0.7309057353776264
4590,0.7472316865417377
4591,0.712947189097104
4592,0.725298126064736
4593,0.7174190800681431
4594,0.6630465644520159
4595,0.6687961385576378
4596,0.6550255536626917
4597,0.6393384440658717
4598,0.6520442930153322
4599,0.6157722884724588
4600,0.5921351504826803
4601,0.6252129471890971
4602,0.6130749574105622
4603,0.5792163543441227
4604,0.6183276547416241
4605,0.6227995457126633
4606,0.595045428733674
4607,0.6269875070982396
4608,0.6137137989778535
4609,0.6489920499716071
4610,0.6267035775127768
4611,0.5684270300965361
4612,0.6881033503691084
4613,0.6345826235093697
4614,0.5973168654173765
4615,0.6700028392958546
4616,0.6303236797274276
4617,0.6536059057353776
4618,0.6614139693356048
4619,0.6355053946621237
4620,0.6566581487791028
4621,0.6389835320840431
4622,0.6279812606473595
4623,0.6615559341283361
4624,0.6111584327086882
4625,0.6103776263486655
4626,0.6533219761499148
4627,0.6183986371379898
4628,0.5864565587734242
4629,0.6110874503123226
4630,0.6168370244179443
4631,0.5832623509369677
4632,0.5772998296422487
4633,0.5797842135150483
4634,0.5842561044860874
4635,0.5096536059057354
4636,0.5555082339579784
4637,0.5658006814310051
4638,0.4629471890971039
4639,0.5256956274843839
4640,0.5405309483248154
4641,0.4784923339011925
4642,0.461740488358887
4643,0.5056076093128904
4644,0.5044009085746735
4645,0.4760789324247587
4646,0.43696763202725725
4647,0.4445627484383873
4648,0.5081629755820557
4649,0.4547842135150483
4650,0.41553094832481546
4651,0.4238358886996025
4652,0.461740488358887
4653,0.44846678023850084
4654,0.4070130607609313
4655,0.4253265190232822
4656,0.4409426462237365
4657,0.4138983532084043
4658,0.3973594548551959
4659,0.48566155593412835
4660,0.44662123793299263
4661,0.38813174332765477
4662,0.4437819420783646
4663,0.4581203861442362
4664,0.44449176604202156
4665,0.4301533219761499
4666,0.4457694491766042
4667,0.41439522998296424
4668,0.43718057921635434
4669,0.44690516751845544
4670,0.40090857467348096
4671,0.4019733106189665
4672,0.370244179443498
4673,0.4255394662123793
4674,0.4136144236229415
4675,0.34178023850085176
4676,0.3739352640545145
4677,0.3707410562180579
4678,0.3642816581487791
4679,0.3738642816581488
4680,0.3414253265190233
4681,0.3410704145371948
4682,0.38834469051675186
4683,0.3599517319704713
4684,0.36115843270868825
4685,0.38337592277115273
4686,0.3631459398069279
4687,0.36697898921067573
4688,0.3969335604770017
4689,0.4187961385576377
4690,0.3593838727995457
4691,0.39402328222600796
4692,0.42490062464508804
4693,0.3929585462805224
4694,0.4252555366269165
4695,0.40871663827370813
4696,0.43107609312890405
4697,0.4117688813174333
4698,0.3808915388983532
4699,0.43618682566723455
4700,0.41950596252129474
4701,0.42653321976149916
4702,0.4451306076093129
4703,0.424190800681431
4704,0.4504542873367405
4705,0.4706842703009654
4706,0.48537762634866555
4707,0.5303094832481544
4708,0.4962379329926178
4709,0.4738784781374219
4710,0.5733248154457694
4711,0.5599801249290176
4712,0.5255536626916525
4713,0.5907155025553663
4714,0.6088160136286201
4715,0.6275553662691652
4716,0.6568001135718342
4717,0.6362862010221465
4718,0.6440232822260079
4719,0.7370812038614424
4720,0.7352356615559341
4721,0.6982538330494037
4722,0.7411272004542874
4723,0.7876916524701874
4724,0.7979840999432141
4725,0.7563884156729132
4726,0.8180011357183419
4727,0.8424190800681431
4728,0.7996166950596252
4729,0.8444065871663827
4730,0.8581061896649631
4731,0.8578222600795002
4732,0.8805366269165247
4733,0.8905451448040886
4734,0.870954003407155
4735,0.9031800113571834
4736,0.918015332197615
4737,0.8903321976149915
4738,0.9078648495173197
4739,0.8736513344690516
4740,0.8816723452583759
4741,0.9107041453719478
4742,0.8527825099375355
4743,0.8325525269733106
4744,0.8596678023850085
4745,0.817717206132879
4746,0.7956416808631459
4747,0.8234667802385008
4748,0.7768313458262351
4749,0.7545428733674049
4750,0.7433986371379898
4751,0.7453861442362294
4752,0.7239494605337876
4753,0.6734099943214082
4754,0.7010221465076661
4755,0.6728421351504826
4756,0.6474304372515616
4757,0.6232254400908575
4758,0.6088160136286201
4759,0.5806360022714366
4760,0.6142106757524134
4761,0.5850369108461102
4762,0.4463373083475298
4763,0.5447898921067575
4764,0.5379045996592845
4765,0.49162407722884727
4766,0.45173197047132313
4767,0.45549403747870526
4768,0.501916524701874
4769,0.4261073253833049
4770,0.4671351504826803
4771,0.42681714934696197
4772,0.4627342419080068
4773,0.4784213515048268
4774,0.4451306076093129
4775,0.4992191936399773
4776,0.43909710391822826
4777,0.47558205565019873
4778,0.5069562748438388
4779,0.47487223168654175
4780,0.48480976717773994
4781,0.5153321976149915
4782,0.5015616127200454
4783,0.43050823395797844
4784,0.5015616127200454
4785,0.5338586030664395
4786,0.4376064735945486
4787,0.4629471890971039
4788,0.4863003975014196
4789,0.4734525837592277
4790,0.49254684838160134
4791,0.42490062464508804
4792,0.47132311186825665
4793,0.553946621237933
4794,0.4564168086314594
4795,0.45038330494037476
4796,0.5333617262918796
4797,0.5273992049971608
4798,0.46365701306076096
4799,0.5237081203861442
4800,0.5540176036342986
4801,0.49204997160704145
4802,0.587450312322544
4803,0.5686399772856332
4804,0.5418086314593981
4805,0.6000851788756388
4806,0.6016467915956842
4807,0.6419647927314026
4808,0.5924900624645087
4809,0.6642532651902329
4810,0.6915814877910278
4811,0.6123651334469051
4812,0.7310477001703578
4813,0.7037904599659285
4814,0.7013060760931289
4815,0.7577370812038614
4816,0.7223878478137422
4817,0.7628478137421919
4818,0.7269307211811471
4819,0.7766893810335037
4820,0.7797416240772288
4821,0.7436115843270868
4822,0.7955706984667802
4823,0.7136570130607609
4824,0.7688103350369109
4825,0.7905309483248154
4826,0.691297558205565
4827,0.7126632595116411
4828,0.7019449176604202
4829,0.7142958546280522
4830,0.6922913117546848
4831,0.6397643384440659
4832,0.6680863145939807
4833,0.6488500851788757
4834,0.6213089153889836
4835,0.6040601930721181
4836,0.5775837592277115
4837,0.5868824531516184
4838,0.581984667802385
4839,0.5281800113571834
4840,0.48218341851220897
4841,0.5295996592844975
4842,0.5161839863713799
4843,0.42731402612152186
4844,0.46890971039182283
4845,0.44938955139125497
4846,0.3774134014764338
4847,0.41042021578648497
4848,0.3864991482112436
4849,0.36250709823963656
4850,0.38103350369108463
4851,0.37350936967632026
4852,0.35640261215218627
4853,0.319633730834753
4854,0.3759937535491198
4855,0.3972884724588302
4856,0.34561328790459966
4857,0.3978563316297558
4858,0.4018313458262351
4859,0.4478279386712095
4860,0.47465928449744466
4861,0.43618682566723455
4862,0.5430863145939807
4863,0.5454287336740489
4864,0.49666382737081205
4865,0.5880891538898353
4866,0.6219477569562748
4867,0.6058347529812607
4868,0.6356473594548552
4869,0.6509795570698467
4870,0.6579358319136854
4871,0.6758233957978421
4872,0.6942788188529245
4873,0.7076235093696763
4874,0.7057069846678024
4875,0.674190800681431
4876,0.6581487791027825
4877,0.7075525269733106
4878,0.6744037478705281
4879,0.6471465076660988
4880,0.6538188529244747
4881,0.5968909710391823
4882,0.6152044293015332
4883,0.5938387279954571
4884,0.5545854628052242
4885,0.5359170925610448
4886,0.49155309483248155
4887,0.5025553662691652
4888,0.48026689381033505
4889,0.46486371379897784
4890,0.47352356615559343
4891,0.4449886428165815
4892,0.44214934696195346
4893,0.45961101646791597
4894,0.45975298126064734
4895,0.45847529812606475
4896,0.45925610448608745
4897,0.4847387847813742
4898,0.49240488358886997
4899,0.4789892106757524
4900,0.5203719477569563
4901,0.5200170357751278
4902,0.506885292447473
4903,0.5265474162407723
4904,0.4999290176036343
4905,0.5552243043725156
4906,0.5379755820556502
4907,0.4819704713231119
4908,0.563458262350937
4909,0.48268029528676887
4910,0.5352072685973879
4911,0.6127200454287337
4912,0.4674190800681431
4913,0.53087734241908
4914,0.5665105053946621
4915,0.5270442930153322
4916,0.5380465644520159
4917,0.5391113003975014
4918,0.5459256104486088
4919,0.5132737081203862
4920,0.5635292447473027
4921,0.5576377058489494
4922,0.5335746734809768
4923,0.5584185122089722
4924,0.545854628052243
4925,0.592206132879046
4926,0.5587734241908007
4927,0.56274843838728
4928,0.6254968767745599
4929,0.5752413401476434
4930,0.6132879045996593
4931,0.6509795570698467
4932,0.5972458830210108
4933,0.6510505394662124
4934,0.6949886428165815
4935,0.6548835888699602
4936,0.6716354344122658
4937,0.7034355479840999
4938,0.688458262350937
4939,0.7047842135150483
4940,0.7355905735377626
4941,0.6930011357183419
4942,0.7246592844974447
4943,0.7612152186257808
4944,0.7093270868824532
4945,0.7327512776831345
4946,0.7553236797274276
4947,0.7481544576944917
4948,0.7231686541737649
4949,0.6957694491766042
4950,0.7448182850653038
4951,0.7263628620102215
4952,0.6825667234525837
4953,0.6992475865985236
4954,0.6785917092561045
4955,0.6579358319136854
4956,0.6724872231686542
4957,0.644733106189665
4958,0.5988784781374219
4959,0.7517745599091425
4960,0.4895655877342419
4961,0.6391254968767746
4962,0.727427597955707
4963,0.28400056785917094
4964,0.8014622373651334
4965,0.40687109596819987
4966,0.7299829642248722
4967,0.8603776263486655
4968,0.0
4969,0.8886996024985804
4970,0.6988216922203293
4971,0.3185689948892675
4972,0.6384866553094832
4973,0.6404031800113572
4974,0.5139835320840431
4975,0.4944633730834753
4976,0.7284213515048268
4977,0.4438529244747303
4978,0.5427314026121521
4979,0.6162691652470187
4980,0.4894946053378762
4981,0.6306785917092561
4982,0.5073821692220329
4983,0.47678875638841567
4984,0.5711243611584327
4985,0.5025553662691652
4986,0.47508517887563884
4987,0.5050397501419648
4988,0.4885008517887564
4989,0.5284639409426463
4990,0.46351504826802953
4991,0.40992333901192507
4992,0.485022714366837
4993,0.4451306076093129
4994,0.4394520159000568
4995,0.44584043157296993
4996,0.393526405451448
4997,0.41702157864849515
4998,0.42057069846678025
4999,0.3925326519023282
5000,0.4348381601362862
5001,0.3798977853492334
5002,0.3352498580352073
5003,0.47941510505394663
5004,0.3738642816581488
5005,0.34745883021010787
5006,0.46947756956274844
5007,0.36697898921067573
5008,0.4151050539466212
5009,0.4016893810335037
5010,0.40062464508801815
5011,0.4359738784781374
5012,0.4012634866553095
5013,0.4300113571834185
5014,0.4175184554230551
5015,0.45528109028960817
5016,0.42759795570698467
5017,0.47075525269733104
5018,0.49850936967632026
5019,0.42213231118682565
5020,0.47004542873367405
5021,0.5169647927314026
5022,0.48480976717773994
5023,0.4557069846678024
5024,0.5264054514480409
5025,0.5275411697898921
5026,0.4687677455990914
5027,0.5653747870528109
5028,0.5601930721181148
5029,0.4886428165814878
5030,0.5758801817149347
5031,0.5822685973878479
5032,0.5523850085178875
5033,0.6127910278250994
5034,0.5973168654173765
5035,0.5478421351504826
5036,0.6223736513344691
5037,0.6386996024985804
5038,0.5479131175468483
5039,0.629045996592845
5040,0.7047132311186826
5041,0.5785775127768313
5042,0.63309199318569
5043,0.6968341851220897
5044,0.5840431572969903
5045,0.6644662123793299
5046,0.6594974446337308
5047,0.6596394094264623
5048,0.7045002839295854
5049,0.6226575809199318
5050,0.6986087450312323
5051,0.704145371947757
5052,0.6602072685973879
5053,0.6797984099943214
5054,0.7040743895513912
5055,0.7247302668938104
5056,0.7503549119818285
5057,0.7512776831345827
5058,0.7435406019307211
5059,0.8001135718341851
5060,0.6943498012492901
5061,0.7651192504258943
5062,0.8104770017035775
5063,0.6335178875638842
5064,0.8220471323111869
5065,0.8686825667234526
5066,0.7659000567859171
5067,0.7684554230550823
5068,0.7015900056785918
5069,0.8644946053378763
5070,0.8001135718341851
5071,0.7097529812606473
5072,0.8749290176036343
5073,0.7292731402612153
5074,0.7511357183418512
5075,0.8323395797842135
5076,0.7279244747302669
5077,0.7278534923339012
5078,0.698679727427598
5079,0.7810902896081772
5080,0.6769591141396933
5081,0.5743895513912549
5082,0.6810051107325383
5083,0.5743895513912549
5084,0.6161981828506531
5085,0.6766751845542306
5086,0.5612578080636003
5087,0.5044009085746735
5088,0.5039040318001136
5089,0.5111442362294151
5090,0.4669222032935832
5091,0.5088727995457126
5092,0.48239636570130606
